Key,English,Japanese
PROPQUEST_SCENARIO_INC_002743,Destroy the Pyramid Keeper.,ピラミッドキーパーを破壊する。
PROPQUEST_SCENARIO_INC_002744,Raiders of the Lost Sanctuary,レイダース・オブ・ザ・ロスト・サンクチュアリ
PROPQUEST_SCENARIO_INC_002745,Lapranche has twisted this once peaceful haven into the distorted Guardiane Sanctuary that you see before you. Your strength has carried you to do deeds that many others would be unable to stomach.,ラプランシュは、かつて平和だったこの天国を、目の前に見える歪んだガーディアンサンクチュアリにねじ込みました。あなたの力は、他の多くの人々が腹を立てることができないであろう行為をするようにあなたを運びました。
PROPQUEST_SCENARIO_INC_002746,"With great honor, you have put to rest those cursed by the power of the Purple Magician. In eternal rest, Shade's curse can no longer harm them.",大きな名誉をもって、あなたは紫の魔術師の力によって呪われた人々を休ませました。永遠の休息では、シェイドの呪いはもはや彼らを傷つけることはできません。
PROPQUEST_SCENARIO_INC_002747,"Within the walls of the Guardiane Sanctuary, there was one guardian that acted as the last defense against evil that dared to approach. In hundreds of years of service, the Pyramid Guardian never faced defeat... until now.",ガーディアンサンクチュアリの壁の中には、あえて近づこうとする悪に対する最後の防御として機能する1人のガーディアンがいました。何百年もの奉仕の中で、ピラミッドガーディアンは決して敗北に直面しませんでした。これまでは。
PROPQUEST_SCENARIO_INC_002748,"The last bastion of Guardiane stands within the deformed heart before you. Its tattered muscles move to protect the twisted realm, though no life remains behind its eyes.",ガーディアンの最後の砦は、あなたの目の前の変形した心の中に立っています。そのボロボロの筋肉は、ねじれた領域を保護するために動きますが、目の後ろに生命は残っていません。
PROPQUEST_SCENARIO_INC_002749,"This barbaric curse sickens me... Put the Pyramid Guardian to rest, then report back to Laola.",この野蛮な呪いは私をうんざりさせます..ピラミッドガーディアンを休ませてから、ラオラに報告してください。
PROPQUEST_SCENARIO_INC_002750,For all but the Purple Magician... little hope may remain for those who enter into a battle with such a powerful warrior.,紫の魔術師を除くすべてのために..そのような強力な戦士との戦いに入る人々にはほとんど希望が残っていないかもしれません。
PROPQUEST_SCENARIO_INC_002751,"So it is done... thank you for laying to rest those cursed by the Purple Magician. It's selfish, but I truly do not wish harm upon Lapranche, only for her to be free from Shade's curse...",だからそれは行われます..紫の魔術師に呪われた人々を休ませてくれてありがとう。わがままですが、私は本当にラプランシュに危害を加えることを望んでいません、彼女がシェイドの呪いから解放されることだけを望んでいます..。
PROPQUEST_SCENARIO_INC_002752,"I intend to find a way to stop Lapranche without destroying her entirely... but in the end, we have no choice but to stop her now.",私は彼女を完全に破壊することなくラプランシェを止める方法を見つけるつもりです..しかし、結局、私たちは今彼女を止めるしかありません。
PROPQUEST_SCENARIO_INC_002753,"Guardiane needs time to heal, but soon we will speak again about the plan at hand. The army of Madrigal will rise again to defeat Shade and her puppet Lapranche.",ガーディアンが癒すのに時間が必要ですが、すぐに目前の計画についてもう一度話します。マドリガルの軍隊は、シェイドと彼女の傀儡ラプランシュを倒すために再び立ち上がるでしょう。
PROPQUEST_SCENARIO_INC_002754,"Seek out what remains of the Pyramid Guardian, and put it to rest.",ピラミッドガーディアンに残っているものを探し出し、それを休ませてください。
PROPQUEST_SCENARIO_INC_002755,Destroy the Pyramid Guardian.,ピラミッドガーディアンを破壊する。
PROPQUEST_SCENARIO_INC_002756,A New Weapon Part 1,新しい武器パート1
PROPQUEST_SCENARIO_INC_002757,Rankashu's Request,ランカシュの依頼
PROPQUEST_SCENARIO_INC_002758,I don't know why I am telling you this... but sometimes I think back to the mighty beast Clockworks that us Dwarpets built to protect Madrigal long ago.,なぜ私があなたにこれを言っているのかわかりません..しかし、時々、私たちドワーペットがマドリガルを守るために建てた強大な獣クロックワークスを思い出すことがあります。
PROPQUEST_SCENARIO_INC_002759,"You are a powerful warrior... you may have even fought Clockworks at its prison in Darken City. But did you know Clockworks was once used to defend all life from the evils of the Goddess Shade? Shade corrupted our creation, turning the Clockworks against the world for her own desires.",強力な戦士よ...。あなたはダークンシティのクロックワークス永久牢獄で奴と戦ったことがあるかもしれないが。「クロックワークス 」は女神シェイドの悪から全ての生命を守る為に使われていたらしい。シェードは我々の創造物を崩壊させた。自分の欲望のために世界を敵に回したんだ。
PROPQUEST_SCENARIO_INC_002760,My family is long gone now... but they always told tales about how Clockworks was built from mechanical parts formed in the mines around Madrigal.,私の家族はもうずっといなくなっています..しかし、彼らは常に、マドリガル周辺の鉱山で形成された機械部品から時計製作所がどのように構築されたかについての話をしました。
PROPQUEST_SCENARIO_INC_002761,"It's a long shot, but I want to try and seek out any lost parts from back then that may have been left behind in the mines. I haven't been successful in finding anything during my stay here at the Dekane Mine, but I've heard there is a mine deep in the mountains of Azria...",ロングショットですが、鉱山に残された可能性のある当時の失われた部品を探してみたいと思います。デカネ鉱山に滞在している間は何も見つかりませんでしたが、アズリアの山奥に鉱山があると聞いています。
PROPQUEST_SCENARIO_INC_002762,"I think there may be lost technology hidden in the Azria Mine that may allow us to create something that could one day rid the world of Shade's cursed creatures, the masquerpets.",アズリア鉱山には失われた技術が隠されているかもしれないので、いつの日かシェイドの呪われた生き物である仮面舞踏会の世界を取り除くことができる何かを作ることができるかもしれません。
PROPQUEST_SCENARIO_INC_002763,Would you go find someone in Azria who may know more about the mine hidden in the mountains?,アズリアで、山に隠された鉱山についてもっと知っているかもしれない誰かを探しに行きますか?
PROPQUEST_SCENARIO_INC_002764,Thank you for helping me... it's rare that I work with humans who are so willing. Please go to the Azria Village and find someone who knows about the Azria Mine.,私を助けてくれてありがとう..これほど意欲的な人間と一緒に仕事をすることはめったにありません。アズリア村に行って、アズリア鉱山について知っている人を見つけてください。
PROPQUEST_SCENARIO_INC_002765,I'm not surprised... humans were never good to us Dwarpets anyway.,私は驚かない..とにかく、人間は私たちドワーペットにとって決して良くありませんでした。
PROPQUEST_SCENARIO_INC_002766,"Hello warrior, so you want to know more about the mines here in Azria?",こんにちは戦士、それであなたはここアズリアの鉱山についてもっと知りたいですか?
PROPQUEST_SCENARIO_INC_002767,Speak to someone in Azria Village who knows about the Azria Mine.,アズリア鉱山について知っているアズリア村の誰かと話してください。
PROPQUEST_SCENARIO_INC_002768,Find and speak with Mawrang in Azria Village.,アズリア村でマウランを見つけて話してください。
PROPQUEST_SCENARIO_INC_002769,Fresh Mountain Air,フレッシュマウンテンエア
PROPQUEST_SCENARIO_INC_002770,"For many years the mine that sits atop the Azria mountains was run by a group of Dwarpets. The export of crystals from the mine allowed us to build this village in the first place, long long ago. ",何年もの間、アズリア山脈の頂上にある鉱山はドワーペットのグループによって運営されていました。鉱山からの結晶の輸出により、そもそもこの村を建設することができました。
PROPQUEST_SCENARIO_INC_002771,"Not only did the crystals help defend Azria Village from the monsters outside these walls, but they were once used to give life to a mechanical beast that the Dwarpets used to fight against Shade's army.",クリスタルは、これらの壁の外のモンスターからアズリア村を守るのに役立つだけでなく、かつてドワーペットがシェイドの軍隊と戦うために使用した機械的な獣に命を与えるために使用されていました。
PROPQUEST_SCENARIO_INC_002772,"Rankashu probably wonders what is left of the mine's powerful crystals, and what may have been left behind by his people...",蘭川はおそらく、鉱山の強力な結晶が何を残しているのか、そして彼の人々が残したものは何なのか疑問に思っているでしょう。
PROPQUEST_SCENARIO_INC_002773,"There is a guard outside the entrance to the Storm Peak where the Azria Mine is located, let him know that Mawrang has sent you and he may allow you to step inside the mine to search for clues.",アズリア鉱山があるストームピークの入り口の外に警備員がいて、マウランがあなたを送ったことを彼に知らせてください、そして彼はあなたが手がかりを探すために鉱山の中に足を踏み入れることを許可するかもしれません。
PROPQUEST_SCENARIO_INC_002774,Those are do not seek knowledge may never know true wisdom...,知識を求めない人は、真の知恵を知ることは決してないかもしれません。
PROPQUEST_SCENARIO_INC_002775,"Oh hello, it's rare to see visitors way up here. I see, so Mawrang sent you to investigate the mine. ",こんにちは、ここに訪問者がいるのを見るのはめったにありません。なるほど、それでマウランは鉱山の調査にあなたを送りました。
PROPQUEST_SCENARIO_INC_002776,Find the Storm Peak Guard.,ストームピークガードを見つけます。
PROPQUEST_SCENARIO_INC_002777,Speak to the Storm Peak Guard.,ストームピークガードに話しかけてください。
PROPQUEST_SCENARIO_INC_002778,Winter is Coming,冬が来ています
PROPQUEST_SCENARIO_INC_002779,"Storm Peak mountain has been closed off for many years... I am stationed here to prevent anyone from going inside. Terrifying masquerpets have overrun the place, and as far as I know no one has been able to safely step inside for a long time.",ストームピーク山は何年もの間閉鎖されています..私は誰も中に入るのを防ぐためにここに駐在しています。恐ろしい仮面舞踏会がその場所をオーバーランさせており、私の知る限り、誰も長い間安全に中に足を踏み入れることができませんでした。
PROPQUEST_SCENARIO_INC_002780,"If you really want to go inside, you'll need to prove that you can handle the strongest masquerpets in Azria. Those found within the Storm Peak are even more dangerous...",本当に中に入れたい場合は、アズリアで最強のマスカペットを扱えることを証明する必要があります。ストームピーク内で見つかったものはさらに危険です..
PROPQUEST_SCENARIO_INC_002781,Eliminate 200 Mammoth to prove that you can handle the dangers within the Storm Peak.,マンモスを200匹排除して、ストームピーク内の危険に対処できることを証明します。
PROPQUEST_SCENARIO_INC_002782,The Storm Peak mine is too dangerous anyway...,とにかくストームピーク鉱山は危険すぎます..
PROPQUEST_SCENARIO_INC_002783,You actually managed to kill that many Mammoths!? Well if that is the case... I think it's time to let you test your fate inside the Storm Peak mountain.,あんなに多くのマンモスを殺せたの!?もしそうなら..ストームピーク山の中であなたの運命を試してもらう時が来たと思います。
PROPQUEST_SCENARIO_INC_002784,Eliminate 200 Mammoths as proof of your strength.,あなたの強さの証拠として200マンモスを排除します。
PROPQUEST_SCENARIO_INC_002785,Kill 200 Mammoths.,マンモスを200匹倒す。
PROPQUEST_SCENARIO_INC_002786,Lost Kin,ロストキン
PROPQUEST_SCENARIO_INC_002787,"I wish you the best on your journey, however just know that the Storm Peak is terrifying. Only step foot within if you are truly prepared.",私はあなたがあなたの旅で最高であることを願っています、しかしただストームピークが恐ろしいことを知ってください。あなたが本当に準備ができている場合にのみ、中に足を踏み入れてください。
PROPQUEST_SCENARIO_INC_002788,"Many dangers lie ahead... but I trust you to take them head on and emerge victorious, warrior. Enter the Storm Peak and find out what lies ahead.",多くの危険が待ち受けています。しかし、私はあなたが彼らを正面から受け止め、勝利を収めると信じています、戦士。ストームピークに入り、その先にあるものを見つけてください。
PROPQUEST_SCENARIO_INC_002789,"It is not too late to turn back, entering the Storm Peak is almost certain death.",引き返すのに遅すぎることはありません、ストームピークに入ることはほぼ確実な死です。
PROPQUEST_SCENARIO_INC_002790,Heh!? What is one of your kind doing here? I haven't seen any living creatures other than these puppets of Shade for years now...,あわや！。あなたの種類の1つはここで何をしていますか?私は何年もの間、これらのシェイドの人形以外の生き物を見ていません..
PROPQUEST_SCENARIO_INC_002791,Head inside the Storm Peak when you are ready.,準備ができたら、ストームピークの中へ向かいます。
PROPQUEST_SCENARIO_INC_002792,Speak with Rankashin.,ランカシンと話してください。
PROPQUEST_SCENARIO_INC_002793,A New Weapon Part 2,新しい武器パート2
PROPQUEST_SCENARIO_INC_002794,A Harey Situation,ハリーの状況
PROPQUEST_SCENARIO_INC_002795,So a Dwarpet named Rankashu sent you to look for scraps that could be used to build another weapon... interesting. I have lived my life reflecting on the effects of the last time the Dwarpets made a weapon... the Clockworks.,そこで、ランカシュという名前のドワーペットが、別の武器を作るために使用できるスクラップを探すためにあなたを送りました..。面白いね。私はドワーペットが最後に武器を作ったときの影響を反映して人生を生きてきました..。時計仕掛け。
PROPQUEST_SCENARIO_INC_002796,"Creating the Clockworks weapon brought Madrigal salvation... until Shade turned our weapon against us. The Clockworks rampaged throughout the lands, destroying villages and the people who lived in them. Clockworks was eventually contained... but is no longer a threat to Shade.",時計の武器を作ることはマドリガルに救いをもたらしました..シェイドが私たちの武器を私たちに向けるまで。時計仕掛けは土地全体に暴れ回り、村とそこに住んでいた人々を破壊しました。時計仕掛けは最終的に封じ込められました。しかし、もはやシェイドにとって脅威ではありません。
PROPQUEST_SCENARIO_INC_002797,"All the other Dwarpets have long died or left the Storm Peak... but perhaps with your help, we can gather materials to build a new weapon to stop Shade once and for all.",他のすべてのドワーペットは長い間死んだか、ストームピークを去りました..しかし、おそらくあなたの助けを借りて、私たちはシェイドを完全に止めるための新しい武器を構築するための材料を集めることができます。
PROPQUEST_SCENARIO_INC_002798,Frozen Hare Guards have completely blocked off the path leading deeper within the mountains. If you can take down their leader we can make a foothold further ahead.,フローズン・ヘア・ガードが、山奥に続く道を完全に封鎖している。彼らのリーダーを倒せば、さらに先に進む足がかりが手に入るだろう。
PROPQUEST_SCENARIO_INC_002799,You were my one hope of continuing work on a new weapon... please reconsider.,あなたは新しい武器の仕事を続けるという私の唯一の希望でした..再考してください。
PROPQUEST_SCENARIO_INC_002800,Well done! With the Frozen Hare Assassin out of the way we can continue to explore.,よし！フローズン・ヘア・アサシンのがいなくなった。これで探索を続けることができる。
PROPQUEST_SCENARIO_INC_002801,"Eliminate 30 Frozen Hare Guards and their leader, the Frozen Hare Assassin.",フローズン・ヘア・ガードとそのリーダーであるフローズン・ヘア・アサシンを30体討伐する。
PROPQUEST_SCENARIO_INC_002802,Kill 30 Frozen Hare Guard and 1 Frozen Hare Assassin.,フローズン・ヘア・ガード30体と、フローズン・ヘア・アサシンを1体討伐
PROPQUEST_SCENARIO_INC_002803,Building a Weapon,武器を作る
PROPQUEST_SCENARIO_INC_002804,With the guards out of our hair we can start collecting supplies to start building a brand new weapon! ,警備員が髪の毛から抜け出したら、新しい武器を作り始めるための物資を集め始めることができます!
PROPQUEST_SCENARIO_INC_002805,The Enraged Yetti and Saphyryan Hounds that live in the valley below have weapons and armor we can use to forge the basis of a mechanical beast like Clockworks.,下の谷に住む激怒したイエッティとサフィリアンハウンドは、クロックワークスのような機械的な獣の基礎を築くために使用できる武器と鎧を持っています。
PROPQUEST_SCENARIO_INC_002806,"Head down to the valley and collect Yetti Hammers and Hound Harnesses, they'll come in handy for crafting...",谷に向かい、イエッティハンマーとハウンドハーネスを集めると、クラフトに役立ちます。
PROPQUEST_SCENARIO_INC_002807,The hounds only bite a little bit...,猟犬はほんの少し噛むだけです..
PROPQUEST_SCENARIO_INC_002808,"Yes, this will do nicely! I can start forging a new Clockworks with these materials. But there's one thing we're missing...",はい、これはうまくいきます!私はこれらの材料で新しい時計仕掛けを作り始めることができます。しかし、私たちが見逃していることが1つあります..
PROPQUEST_SCENARIO_INC_002809,Collect Yetti Hammers and Hound Harnesses from the masquerpets in the valley below.,下の谷の仮面舞踏会からイエッティハンマーとハウンドハーネスを集めてください。
PROPQUEST_SCENARIO_INC_002810,"Collect 30 Yetti Hammers from the Enraged Yetti, and 15 Hound Harness from the Saphyryan Hounds.",激怒したイエッティからイエッティハンマーを30個、サフィリアンハウンドからハウンドハーネスを15個集めます。
PROPQUEST_SCENARIO_INC_002811,Army of the Dead,アーミー・オブ・ザ・デッド
PROPQUEST_SCENARIO_INC_002812,"These armaments are a good foundation to work off of for now... but to bring a new Clockworks to life, we need a powerful core of energy. ",これらの兵器は、今のところ作業するための良い基盤です..しかし、新しい時計仕掛けに命を吹き込むには、強力なエネルギーのコアが必要です。
PROPQUEST_SCENARIO_INC_002813,"When the masquerpets invaded Storm Peak, the Crystal Demon Lord led an army of undead deep within the mountains and sealed away the last known energy core produced by my people...",モンスターがストームピークに侵入したとき、クリスタル魔王は山の奥深くにアンデッドの軍隊を率いて、私の人々によって生成された最後の既知のエネルギーコアを封印しました..。
PROPQUEST_SCENARIO_INC_002814,"The Demon Lord hides behind its skeletal minions, so to even have a chance at retriving the energy core we will need to eliminate the Skeletal Militants along with the Skeleton General.",魔王はその骨格の手先の後ろに隠れているので、エネルギーコアを取り戻すチャンスを得るには、スケルトン将軍と一緒に骨格過激派を排除する必要があります。
PROPQUEST_SCENARIO_INC_002815,The Skeletal Militants are formidable foes. The Skeleton General is said to use sharp blades affixed to its back to rip through anything that gets in its way.,スケルタルミリタントは手ごわい敵です。スケルトン将軍は、背中に取り付けられた鋭い刃を使用して、邪魔になるものをすべて引き裂くと言われています。
PROPQUEST_SCENARIO_INC_002816,There's no way we can get to the Demon Lord without first killing its minions...,最初にその手下を殺さずに魔王に到達する方法はありません..。
PROPQUEST_SCENARIO_INC_002817,Your power is tremendous! With your help I have made more progress in creating a new Clockworks than I have in my years out here on my own.,あなたの力は途方もないです!あなたの助けを借りて、私はここで一人で過ごした年よりも新しい時計仕掛けの作成においてより多くの進歩を遂げました。
PROPQUEST_SCENARIO_INC_002818,You couldn't find the Skeletal Militants and their general? Head to the valley far below.,骸骨の過激派とその将軍を見つけることができませんでしたか?はるか下の谷に向かいます。
PROPQUEST_SCENARIO_INC_002819,Kill 80 Skeletal Militants and the Skeleton General.,80人の骨格過激派とスケルトン将軍を倒す。
PROPQUEST_SCENARIO_INC_002820,Weapon of the Future,未来の武器
PROPQUEST_SCENARIO_INC_002821,The dream of building a new weapon to defend Madgrial is starting to feel real. The only thing standing in our way is the Crystal Demon Lord.,マドリガルを守るために新しい武器を作るという夢が現実に感じ始めています。私たちの邪魔をしているのはクリスタル魔王だけです。
PROPQUEST_SCENARIO_INC_002822,"Go collect the Clockworks Core that the Crystal Demon Lord has been guarding all these years. Once you've collected the Clockworks Core, I'm sure that Rankashu would appreciate an update on your progress...",クリスタル魔王がここ数年守ってきた時計のコアを集めに行きましょう。時計のコアを集めたら、蘭川があなたの進捗状況の最新情報をいただければ幸いです。
PROPQUEST_SCENARIO_INC_002823,Without the Clockworks Core there is no hope to build a new weapon.,クロックワークスコアがなければ、新しい武器を作ることはできません。
PROPQUEST_SCENARIO_INC_002824,"This is incredible!!! My kin was in Storm Peak all along... and a Clockworks Core was being guarded there, too!? Perhaps the future of Madrigal is brighter than I thought...",これは信じられません！！！私の親族はずっとストームピークにいました..。時計のコアも守られていた!?もしかしたら、マドリガルの未来は思ったより明るいのかもしれない。
PROPQUEST_SCENARIO_INC_002825,"I will spend my days trying to understand this Clockworks Core, perhaps one day Rankashin and I will successfully create the strongest Clockworks of all time!",私はこのクロックワークスコア、おそらくいつかランカシンを理解しようと日々を過ごし、史上最強のクロックワークスを成功裏に作成します!
PROPQUEST_SCENARIO_INC_002826,Destroy the Crystal Demon Lord so I may finally bring a new Clockworks into the world!,クリスタル魔王を倒して、ついに新しい時計仕掛けを世界に持ち込むことができます!
PROPQUEST_SCENARIO_INC_002827,"Defeat the Crystal Demon Lord to obtain the Clockworks Core, then return to Rankashu in Darkon.",クリスタル魔王を倒してクロックワークスコアを手に入れ、ダーコンのランカシュに戻ります。
PROPQUEST_SCENARIO_INC_002828,Hael's Swords,ハエルの剣
PROPQUEST_SCENARIO_INC_002829,Altars of a Dark Clown,闇の道化師の祭壇
PROPQUEST_SCENARIO_INC_002830,"Hidden within the walls of the Mars Mine are altars decorated with the symbol of the evil clown goddess, Shade. ",火星鉱山の壁には、邪悪な道化師の女神シェイドのシンボルで飾られた祭壇が隠されています。
PROPQUEST_SCENARIO_INC_002831,Go visit the mine and see what I mean. The altars all have the symbol of Shade's corruption scattered nearby.,鉱山に行って、私が何を言いたいのか見てください。祭壇にはシェイドの堕落の象徴が散りばめられている。
PROPQUEST_SCENARIO_INC_002832,"Your curiosity will not go unpunished... to reveal the nature of Shade's power, you must defeat her elite guards within the Mars Mine.",あなたの好奇心は罰せられません..シェイドの力の正体を明らかにするには、火星鉱山で彼女のエリートガードを倒す必要があります。
PROPQUEST_SCENARIO_INC_002833,Perhaps this is where your story ends...,おそらく、あなたの物語はここで終わります..。
PROPQUEST_SCENARIO_INC_002834,"Ah, I can tell you were successful in slaying Shade's elite guards. You're covered in her corrupted energy.",ああ、シェイドの精鋭警備員を倒すことに成功したのは確かだ。あなたは彼女の堕落したエネルギーに覆われています。
PROPQUEST_SCENARIO_INC_002835,Being in contact with this much purple magic has been known to cause memory loss... perhaps someone with knowledge of these magics could help you before you go mad.,これほどの紫の魔法に触れると、記憶喪失を引き起こすことが知られています。もしかしたら、これらの魔法の知識を持つ誰かが、あなたが発狂する前にあなたを助けてくれるかもしれません。
PROPQUEST_SCENARIO_INC_002836,Find and eliminate Shade's elite henchmen within the Mars Mine.,火星鉱山でシェイドのエリート手下を見つけて排除する。
PROPQUEST_SCENARIO_INC_002837,Kill the elite masquerpets upon each of their altars within the Mars Mine.,火星鉱山の祭壇にいるエリートの仮面舞踏会を倒す。
PROPQUEST_SCENARIO_INC_002838,A Reunion to Remember,思い出に残る再会
PROPQUEST_SCENARIO_INC_002839,Oh you've returned... at least I think I remember you.,ああ、戻ってきたのね。少なくとも私はあなたのことを覚えていると思います。
PROPQUEST_SCENARIO_INC_002840,"You brought me something? Oh, it's a drink... I shouldn't trust you, but for some reason I don't sense any animosity in your aura. I'll take a drink in honor of our reunion today.",何か持ってきてくれたの?ああ、飲み物だ。信用しちゃいけないのに、なぜかオーラに敵意を感じない。今日は再会を記念して一杯飲もう。
PROPQUEST_SCENARIO_INC_002841,Well it was nice to see you again...,まあ、またお会いできてうれしかったです..
PROPQUEST_SCENARIO_INC_002842,"It's all coming back, all the years. A lifetime of adventures are now clear... thanks to you. ",何年にもわたって、すべてが戻ってきます。冒険の生涯は今明確です..おかげさまで 
PROPQUEST_SCENARIO_INC_002843,"Though I can never repay you for restoring my memories, I hope this gift will show my appreciation. Here, take my blades...",私の記憶を取り戻してくれたあなたには恩返しできませんが、この贈り物が私の感謝の気持ちを示すことを願っています。さあ、私の刃を取って..
PROPQUEST_SCENARIO_INC_002844,"Don't worry about me, hero. With my memories in tact again, I can finally fight back against the one who took my mind...",私のことは心配しないで、ヒーロー。記憶を取り戻した私は、ついに私の心を奪った者に対して反撃することができる。
PROPQUEST_SCENARIO_INC_002845,Will you let me sip from the cup again?,もう一度コップから飲ませてもらえますか?
PROPQUEST_SCENARIO_INC_002846,Help restore Hael's memories.,ヘイルの記憶を取り戻すのを手伝ってください。
PROPQUEST_SCENARIO_INC_002847,King of Beasts,百獣の王
PROPQUEST_SCENARIO_INC_002848,Venomous Vendetta,毒々しい復讐
PROPQUEST_SCENARIO_INC_002849,"Have you heard of the legendary King of the Beasts? Brace yourself, adventurer, for he is not one to be easily defeated.",伝説の百獣王について聞いたことがありますか?冒険者よ、気を引き締めろ、彼は簡単に倒せるような人間ではない。
PROPQUEST_SCENARIO_INC_002850,"Before you can even set foot in the presence of the King, you must navigate through a winding path teeming with a vicious monsters.",王様の前に足を踏み入れる前に、凶暴なモンスターが跋扈する曲がりくねった道を進む必要があります。
PROPQUEST_SCENARIO_INC_002851,"Venture forth and cleanse The Wilds of the fearsome cobras and their master, the Twinstrike Den Mother. Clearing an opening will grant you the breathing space needed to strategize and prepare for what's to come.",荒野から恐ろしいコブラとその主人であるツインストライク・デン・マザーを浄化せよ。隙を空けることで、戦略を立て、これから起こることに備えるために必要な息抜きのスペースが与えられます。
PROPQUEST_SCENARIO_INC_002852,"Should a mere handful of these snakes cast doubt upon your resolve, the prospect of facing Beast King Khan becomes a distant dream!",ほんの一握りの蛇があなたの決意に疑問を投げかければ、獣王カーンと対峙する可能性は遠い夢になります!
PROPQUEST_SCENARIO_INC_002853,"With the serpents vanquished, your valor shines brightly, hero. Savor a brief rest, but keep your mind sharp, for another battle awaits when you re-enter the untamed Wilds!",蛇を打ち負かした今、あなたの勇気は明るく輝きます、英雄。束の間の休息を味わってください、しかし、あなたが手つかずの荒野に再び入ったときに別の戦いが待っているので、あなたの心を鋭くしてください!
PROPQUEST_SCENARIO_INC_002854,"Stay focused, adventurer. Venture back to the Wilds, and press on until the Prismatic Cobras and Twinstrike Den Mother are no more.",冒険者よ、集中しろ。荒野に戻り、プリズム・コブラとツインストライク・デン・マザーがいなくなるまで進みましょう。
PROPQUEST_SCENARIO_INC_002855,"Defeat 60 Prismatic Cobra, the Twinstrike Den Mother, then 60 Twinstrike Cobra.",プリズム・コブラ、ツインストライク・デン・マザーを60体倒し、次にツインストライク・コブラを60体倒す。
PROPQUEST_SCENARIO_INC_002856,Tale of Tanuki,タヌキの物語
PROPQUEST_SCENARIO_INC_002857,"The fight through the Wilds has only just begun. Armed with your newfound experience in the Wilds, you're ready to confront something even more perilous.",荒野での戦いはまだ始まったばかりです。荒野で新たに得た経験を武器に、さらに危険なものに立ち向かう準備が整いました。
PROPQUEST_SCENARIO_INC_002858,Return to the Wilds and face the army of Tanuki warriors who stand as guardians of the King's lush garden.,荒野に戻り、王の緑豊かな庭園の守護者として立っているタヌキの戦士の軍隊に立ち向かいます。
PROPQUEST_SCENARIO_INC_002859,"The last fight certainly tested your mettle. Rest for a while, and let me know when you are ready to proceed.",最後の戦いは確かにあなたの気概を試しました。しばらく休んで、準備ができたら教えてください。
PROPQUEST_SCENARIO_INC_002860,The King's army has begun to dwindle! Only the most powerful of his guardians remain to defend him.,王の軍隊が減り始めました!彼を守るために残っているのは、彼の守護者の中で最も強力な者だけです。
PROPQUEST_SCENARIO_INC_002861,"You're so close to victory adventurer, do not give up hope. Defeat the Tanuki, and march ever closer to the King's chambers.",あなたは勝利の冒険者に近づきました、希望をあきらめないでください。タヌキを倒し、王の部屋に近づく。
PROPQUEST_SCENARIO_INC_002862,Defeat 60 Tanuki Enforcer and the Tanuki Protector.,タヌキエンフォーサーとタヌキプロテクターを60体倒す。
PROPQUEST_SCENARIO_INC_002863,Defying the Mystic Monarch,神秘的な君主に挑む
PROPQUEST_SCENARIO_INC_002864,The time has come to face King Beast Khan's most powerful allies!,ビーストカーン王の最強の味方に立ち向かう時が来ました!
PROPQUEST_SCENARIO_INC_002865,"Deep within the camp of the Wildwoods dwells a potent species of beast known as the Wildwood Stalkers. They are lead by the mysterious Wildwood Shaman, a being believed to imbue them with corrupted magics.",ワイルドウッズのキャンプの奥深くには、ワイルドウッドストーカーとして知られる強力な獣の種が住んでいます。彼らは、堕落した魔法を吹き込むと信じられている謎のワイルドウッドシャーマンに率いられています。
PROPQUEST_SCENARIO_INC_002866,To challenge the Wildwood without being thoroughly prepared would be a grave mistake.,万全の準備をせずにワイルドウッドに挑むのは、重大な過ちです。
PROPQUEST_SCENARIO_INC_002867,"The Wildwood have truly fallen!? Well done, hero! Only the King now stands in your path!",ワイルドウッドは本当に堕ちた!?よくやった、ヒーロー!今、あなたの行く手を阻むのは王様だけです!
PROPQUEST_SCENARIO_INC_002868,"The Wildwood are a fearsome species. Persevere, and keep pressing forward!",ワイルドウッドは恐ろしい種です。辛抱強く、前進し続けてください!
PROPQUEST_SCENARIO_INC_002869,Defeat 60 Wildwood Stalker and the Wildwood Shaman.,ワイルドウッド・ストーカーとワイルドウッド・シャーマンを60体倒す。
PROPQUEST_SCENARIO_INC_002870,Conquering the King,王を征服する
PROPQUEST_SCENARIO_INC_002871,"Beast King Khan, the sovereign of the Wilds, holds dominion over all the untamed creatures dwelling within its depths. His fury befalls any who dare venture too close to his inner sanctum.",荒野の君主である獣王カーンは、その深淵に棲むすべての手つかずの生き物を支配しています。彼の怒りは、彼の内なる聖域に近づきすぎる勇気のある者に降りかかる。
PROPQUEST_SCENARIO_INC_002872,"Legend speaks of the King's chambers as housing extraordinary treasures, granting those who uncover them unparalleled power. Are you prepared to test the truth of these legends?",伝説によると、王の部屋には並外れた宝物が収められており、それを発見した者には比類のない力が与えられます。これらの伝説の真実をテストする準備はできていますか?
PROPQUEST_SCENARIO_INC_002873,"Your time has come to confront the King, hero. Stand against the mighty King Beast Khan, and collect the spoils of your brave endeavors!",英雄である王に立ち向かう時が来ました。強大なビーストカーン王に立ち向かい、勇敢な戦いの戦利品を集めましょう!
PROPQUEST_SCENARIO_INC_002874,Take all the time you require to make your preparations. The Beast King will surely remain within.,準備に必要なすべての時間をかけてください。獣王はきっとその中に残るだろう。
PROPQUEST_SCENARIO_INC_002875,"Astounding, hero! You've vanquished the very King of Beasts himself!",驚異的、英雄!百獣の王を倒した!
